DATE,KEYWORD,COUNT,TITLE,LINK
"Sat, 17 Oct 2020 22:00:00 +0100",Bbc sport,"5,000+",Has &#39;Germany&#39;s Messi&#39; been handed a career lifeline?,https://www.bbc.co.uk/sport/football/54550927
"Sat, 17 Oct 2020 16:00:00 +0100",Celta Vigo vs atlético Madrid,"5,000+",Celta Vigo vs Atletico Madrid live stream: How to watch La Liga online,https://www.squawka.com/en/celta-vigo-v-atletico-madrid-live-stream-watch-online-la-liga-predictions/
"Sat, 17 Oct 2020 21:00:00 +0100",Nigerian Army,"5,000+",#EndSARS: Nigerian Army set to commence Exercise Crocodile ...,https://nairametrics.com/2020/10/18/endsars-nigerian-army-set-to-commence-exercise-crocodile-smile-vi/
"Sat, 17 Oct 2020 17:00:00 +0100",Live score Today,"2,000+","IPL 2020 Highlights, DC vs CSK Match, Full Cricket S..wicket win ...",https://www.firstpost.com/firstcricket/sports-news/dc-vs-csk-live-score-ipl-2020-today-cricket-match-between-delhi-capitals-chennai-super-kings-online-at-sharjah-8920811.html
"Sat, 17 Oct 2020 20:00:00 +0100",Atletico Madrid,"2,000+",Suarez&#39;s La Liga goal mark second only to Ronaldo as Atletico ...,https://www.goal.com/en/news/suarez-la-liga-goal-second-only-ronaldo-atletico-madrid-150/1o4rpmjfac7nl1t3x1pnbn3tsi
"Tue, 20 Oct 2020 12:00:00 +0100",Champions League fixtures,"10,000+",Which Premier League fixtures follow European games in the 2020 ...,https://www.skysports.com/football/news/11095/12108543/which-premier-league-fixtures-follow-european-games-in-the-2020-21-season
"Tue, 20 Oct 2020 00:00:00 +0100",Dele Giwa,"10,000+","34 years after murder, Dele Giwa&#39;s family seeks justice, colleague ...",https://guardian.ng/features/media/34-years-after-murder-dele-giwas-family-seeks-justice-colleague-insists-on-govt-investigation/
"Tue, 20 Oct 2020 11:00:00 +0100",Orile Police Station,"5,000+",Hoodlums burn Orile police station for Lagos - BBC News Pidgin,https://www.bbc.com/pidgin/tori-54611171
"Tue, 20 Oct 2020 17:00:00 +0100",Adamu Garba,"2,000+",Adamu Garba wants court to ban Twitter from operating in Nigeria,https://guardian.ng/news/adamu-garba-wants-court-to-ban-twitter-from-operating-in-nigeria/
"Tue, 20 Oct 2020 10:00:00 +0100",Allow,"2,000+","EU May Shut Door to Travel From Canada, Allow Singapore Visitors",https://www.bloomberg.com/news/articles/2020-10-20/eu-may-shut-door-to-travel-from-canada-allow-singapore-visitors
"Tue, 20 Oct 2020 17:00:00 +0100",Dynamo Kyiv vs Juventus,"2,000+",UEFA Champions League: Dynamo Kyiv vs. Juventus live stream ...,https://ftw.usatoday.com/2020/10/uefa-champions-league-dynamo-kyiv-vs-juventus-live-stream-tv-channel-lineups-odds-start-time
"Tue, 20 Oct 2020 13:00:00 +0100",Bit.ly,"2,000+","Digital Transformation in Asia: CEOs of Sea Limited, Logiq, Peak ...",https://www.globenewswire.com/news-release/2020/10/20/2111223/0/en/Digital-Transformation-in-Asia-CEOs-of-Sea-Limited-Logiq-Peak-Fintech-and-Pinduoduo-Discuss-Growth-Opportunities-in-Fintech-E-Commerce-E-Sports.html
"Mon, 19 Oct 2020 15:00:00 +0100",Curfew,"50,000+","Lagos state imposes 24-hour curfew, as hoodlums hijack ...",https://nairametrics.com/2020/10/20/breaking-endsars-lagos-state-imposes-24-hour-curfew/
"Mon, 19 Oct 2020 14:00:00 +0100",Champions League,"20,000+",Champions League possible line-ups and team news,https://www.uefa.com/uefachampionsleague/news/0262-10a5ca1e95bf-1a0a85a32a31-1000--possible-line-ups-team-news/
"Mon, 19 Oct 2020 20:00:00 +0100",Leeds United vs Wolves,"10,000+",Wolves win at Leeds a &#39;massive result&#39;,https://www.bbc.co.uk/sport/football/54504241
"Mon, 19 Oct 2020 14:00:00 +0100",Chelsea vs Sevilla,"10,000+",Pre-Match Briefing: Chelsea vs Sevilla,https://www.chelseafc.com/en/news/2020/10/20/pre-match-briefing--chelsea-vs-sevilla
"Mon, 19 Oct 2020 17:00:00 +0100",Benin prison break,"10,000+",See how Benin Prison break take happen - BBC News Pidgin,https://www.bbc.com/pidgin/world-54606158
"Mon, 19 Oct 2020 19:00:00 +0100",West Brom vs Burnley,"5,000+",West Brom &amp; Burnley play out first 0-0,https://www.bbc.co.uk/sport/football/54504242
